Amanda B.,5.0 star rating,05/18/20, 2 Years! ," I've been taking Athletic Greens for the last couple of years, and I still love it. I definitely consider it a key part of my routine. "
Isaac P.,5.0 star rating,05/18/20, Great ," Greatest supplement, I have ever used. I wouldn't miss a day! "
Tyler S.,5.0 star rating,05/18/20, Fantastic product , Fantastic product 
Lolana,5.0 star rating,05/18/20, My Second Month ," I have had fragile, peeling nails for YEARS. I'm on my second month of Athletic Greens and my nails are amazing! I can't remember when was the last time they were this strong. Highly Recommend! "
Matthew M.,5.0 star rating,05/18/20, great tasting way to start , great tasting way to start the day by getting a nutrient infusion of goodness! 
Robert C.,4.0 star rating,05/18/20, Like it. , Like it. 
Adam V.,5.0 star rating,05/18/20, Great Product , I have utilized Athletic Greens as a sort of insurance policy throughout this crazy and stressful year of 2020 to make sure I'm getting all the nutrients I need on top of my normal healthy eating. It's worked great for me and I suggest it to others who are looking an added boost in their nutrition. 
Matt C.,5.0 star rating,05/18/20, Limitless!!! , Have you seen the movie?...just saying! 
Barbara L.,5.0 star rating,05/18/20, Great , Great 
Yonatan A.,5.0 star rating,05/18/20, My everyday fix , My everyday fix 
Jared W.,5.0 star rating,05/18/20, A great health tool. ," Eating right is important, but sometime it’s hard. Athletics Greens fills that gap and allows you prioritize other things when you need to. "
Cory N.,5.0 star rating,05/18/20, Been Taking it for 6 months and it works , It balances out my whole gut. Wish I would of found it along time ago. I still wish their price point was a little better. 
Andrew S.,5.0 star rating,05/18/20," Great Quality, Entirely Reliable "," Customer for 2 years. While I cannot prove it, have noticed less sickness, fewer seasonal allergy symptoms since I started drinking Athletic Greens. Provides peace of mind also knowing that I am getting servings of vegetables that I would otherwise miss. Highly recommended! "
Donna H.,5.0 star rating,05/17/20," Brilliant, love it! "," I had to wait a week for my new monthly Greens & I was losing my mind because I didn't have it to drink, this is so awesome and works sooo well, Got my new monthly greens & I am back to feeling awesome "
Rob B.,4.0 star rating,05/17/20, good greens , I like getting my vitamins from whole plants rather than a laundry list of ingredients. The only thing I worry about is the grind size is so fine I worry about inhaling the greens dust seem its smaller than 50 micron particles which can make their way pretty far into your lungs 
David B.,5.0 star rating,05/17/20, Use it every morning. 5 , Use it every morning. 5 stars 
JACKIE R.,5.0 star rating,05/17/20, It gives me a boost , It gives me a boost of energy in the morning and has reduced my cravings for snacks. 
Curt C.,5.0 star rating,05/17/20, It is exactly what is described ," I find the AG as promised and have benefited from taking for the last several month, I highly recommend giving it a try, especially if you are on the fence about it "
Garrett P.,5.0 star rating,05/17/20, Excellent product , Excellent product 
Tammy H.,5.0 star rating,05/17/20, I feel great after drinking this ," Since my husband and I do not eat a lot of fruits and vegetables, this was the perfect alternative. This drink is loaded and I mean loaded with so many healthy products. It’s jammed packed with vitamins and supplements. I wish I owned stock in this company it’s so good!!! The taste is great on top of everything else. "
Mckinna K.,5.0 star rating,05/17/20, Tastes delicious! , Tastes delicious! 
Mark R.,5.0 star rating,05/17/20, Feeling so Great ," I’ve been doing athletic greens for almost two years now and I am loving how I feel and how much energy I have. I don’t get sick anymore. In the beginning the taste was just OK, yet now I look forward to it every morning. I do intermittent fasting and this is all I do in the morning. It holds me over all the way till noon. "
Natalie M.,5.0 star rating,05/17/20, Athletic greens ," By far the best product I ever had. Feel better, more balanced and I drink mine at 2pm in the afternoon for additional boost and support. "
Nicholas S.,5.0 star rating,05/17/20, Great product , Very happy with Athletic Greens. It has become part of my morning routine. I notice less cravings and more energy . 
Chika G.,4.0 star rating,05/17/20," Like it, but... ", It’s a bit too sweet for me and expensive so not sure I will continue taking it. 
Nadia K.,5.0 star rating,05/17/20, Epic! , Really happy that I purchased a membership! I look forward to my greens on the daily! TY! 
Susan M.,4.0 star rating,05/17/20, Super supplement , I have noticed a little more energy and much better sleep while taking this supplement. It is easy to digest and I have had fewer stomach problems than with other supplements. The only reason I didn’t give it a five is because I don’t love the taste. 
Susan H.,5.0 star rating,05/17/20, Impressed ," I’ve been using Athletic Greens for many years. It has a pleasant, mild flavor and offers me confidence that I’m getting a fortified foundation of nutrition. It is a daily essential. "
Monica G.,5.0 star rating,05/17/20, Awesome product , I'm feeling better and have more energy 
Edward K.,5.0 star rating,05/17/20, I love this product , I love this product 
Beverly K.,5.0 star rating,05/17/20, Love Athletic Greens , I love the way the product makes me feel and look forward to it every morning. I appreciate how much support I have received from your employees and think you have excellent run company. 
Kelsey E.,5.0 star rating,05/17/20, Best way to start the day! , I know I’m getting the added nutrition I need. I enjoy the taste but the way I feel is why it’s a part of my daily routine. 
Jesse L.,5.0 star rating,05/17/20, Great product , Great product 
Jordan H.,5.0 star rating,05/17/20, Great taste and proven benefits. What more could you ask for? ," I was a skeptic of powdered greens when I first started. I assumed they would be chalky, gritty, and something I would have to hold my nose and choke down. I did my research and settled on AG for my demo. The reviews said it tasted great and the years of research was impressive.  They were right. This stuff actually tastes good and has all...Read MoreRead more about review stating Great taste and proven benefits. What more could you ask for? the right ingredients to start your day right. Read LessRead less about review stating Great taste and proven benefits. What more could you ask for?"
Heather L.,5.0 star rating,05/17/20, Tasty , Healthy doesn’t have to taste bad! Other products I’ve tried tasted a lot like dirt. Athletic Greens doesn’t have that green taste- I actually look forward to drinking it every morning! 
Kazuko S.,4.0 star rating,05/17/20, I don’t have to chose , I don’t have to chose about what kind of multi vitamin I have to choose about. 
Jeffrey S.,4.0 star rating,05/17/20, Love this product hate the , Love this product hate the price 
Tanya N.,5.0 star rating,05/17/20, Great Greens ," Awesome in every way -  the product the staff  the promptness in shipping and responding to inquiries the support by way of knowledge, interaction, being personal, yet not overburdened "
Patrick C.,5.0 star rating,05/17/20, AG’s Everyday , We love having our athletic greens everyday! 
Megan D.,5.0 star rating,05/17/20, The best!!! ," This is the very best all in one health supplement on the market! It’s changed my life, health and I’ve lost 10 pounds after drinking it consistency. The herbs have helped completely balance my hormones! It’s great to take when your sick (to build immunity), after strenuous training and just every morning to maintain overall health. I will be drin...Read MoreRead more about review stating The best!!!king this once a day for the rest of my life!!!!! Thank you to the Rich Roll podcast for introducing me to this product! Read LessRead less about review stating The best!!!"
Alan R.,5.0 star rating,05/17/20, Best supplement out there for good health for the regular to active person ," I have been taking AG daily for roughly 3 years. Prior to taking it, I was eating fairly healthy (I aim for Paleo on most meals), but I was lacking certain vitamins and minerals. I could tell because I was not sleeping well, had frequent back spasms, and felt generally sluggish (though I was also a new parent at the time). AG gave me what I appare...Read MoreRead more about review stating Best supplement out there for good health for the regular to active personntly needed. Since May/June of 2017 I have slept better and had more energy (even when sleep deprived by the arrival of our second child), and am mentally outperforming my coworkers at my job. Athletic Greens is worth every dime. It outperforms other supplements of the same type, and per a professional herbalist/medical educator friend, is easily the most efficient way to get daily necessary nutrients for the whole body. Read LessRead less about review stating Best supplement out there for good health for the regular to active person"
Jennifer K.,5.0 star rating,05/17/20, Highly recommend , I’ve been drinking athletic greens since February and have more energy and better digestion than I ever have! Thank you for creating a great product. 
Michelle B.,4.0 star rating,05/17/20, Great tasting; subscription ordering needs work ," Product itself tastes great! I cannot say I feel a difference, however, in the 3 years that I’ve been taking Athletic Greens I have only been sick once. My job requires me to travel 75% of the time, so that is a lot of planes, airports, and hotels! I have significant allergies and prior to this job I would get sick 2-3 times a year. I do take anot...Read MoreRead more about review stating Great tasting; subscription ordering needs workher supplement with AG for my immune system, but no more antihistamines daily and no allergy meds!  The website to edit subscriptions could use some work. As a traveler, I use the travel packets away from home and the 30-day bag at home. I go through the bag and travel packs at different rates, but there is no way to have two subscriptions. At the moment I just add one product and delete the other, as well as change the shipping date when I need to edit the order.   Would also love to see the product come in sustainable packaging and non-plastic shipping.   Overall, if you are on the fence about trying this, do it! Read LessRead less about review stating Great tasting; subscription ordering needs work"
Ivan J.,5.0 star rating,05/17/20, Product , Great service and great product. Definitely helps with energy and focus throughout the day. 
Katherine G.,5.0 star rating,05/17/20, best drink , love your product 
Barry D.,4.0 star rating,05/17/20, Stop subscription please! , Had triple bypass heart surgery 2 weeks ago. Will restart when Dr. allows. 
Katherine S.,5.0 star rating,05/17/20, Great taste and had me , Great taste and had me feeling healthy and productive! A life-changing product! 
Amy M.,5.0 star rating,05/17/20, You just can’t feel better than this ," I’ve been using Athletic Greens for 3 months now. As a marathon runner, my nutrition is the most important aspect of my training. Athletic Greens not only fills the gaps for missing fruits and veggies per day but it’s allowed me to move away from quite a few supplements, making Athletic Greens the one-stop-shop. It’s truly helped to level out my e...Read MoreRead more about review stating You just can’t feel better than thisnergy, as well. A bonus: it makes me feel refreshed and tastes great! Read LessRead less about review stating You just can’t feel better than this"
Kathleen h.,5.0 star rating,05/17/20, Really feel my best now , Really feel my best now that I’ve been taking a Athletic Greens for a year. 
Maria S.,5.0 star rating,05/17/20, Love Athletic Greens! I know ," Love Athletic Greens! I know I have basic nutritional needs covered with it, and I can feel the difference. Great product. "
Long T.,5.0 star rating,05/17/20, I almost gave up on my health ," I used to feel like crap all the time. I did try different products but never got real results until I used Athelic Greens. Now I am full of energy, become productive, effective at work. More than anything else, I enjoy life. My diabetes got tremendously improved beyond words just having used the product a couple months. Imagine I continue using i...Read MoreRead more about review stating I almost gave up on my healtht a year. I am becoming the best version of myself due to the positive change in my health. I can’t thank you enough. Just give it a try you will never be disappointed. Let your health journey begin here today. Long Trinh. Read LessRead less about review stating I almost gave up on my health"
Kathleen M.,5.0 star rating,05/17/20, Love this product! , I feel assured that I am getting all my greens in a quick drink. Tastes great! 
Kathleen K.,5.0 star rating,05/17/20, 👍🏻💪🏻 , 👍🏻💪🏻 
Linda C.,5.0 star rating,05/17/20, Great product & after over ," Great product & after over 2 months of use I feel better than ever...more energy than usual & mental sharpness. Alway had a good memory & recall, but now much quicker. "
Emerson C.,5.0 star rating,05/17/20, Health , I had asthma real bad a few years ago my brother told me about athletic greens I tried it not only did my breathing problems go away and this is a true story I'm not bragging for a 57 years old guy but my sex life with my wife as been great but she asked me if I was taking something extra because the bedroom was even better I smiled and said to he...Read MoreRead more about review stating Healthr I'm just talking athletic greens I asked my brother was anything in athletic greens he told me yes read the ingredients I live by the greens every day health energy and all the extras benefits every day every month ❤❤❤ Read LessRead less about review stating Health
David M.,5.0 star rating,05/17/20, Can’t live without them! ," Even looking to cut expenses in a world with COVID-19, I need my greens! "
Elizabeth B.,5.0 star rating,05/17/20, Needed some help , I used the chat feature on the app and got help right away! 
Michael H.,5.0 star rating,05/17/20, Essential. , Athletic greens are a deus ex machina for your health. You will not believe the change in your energy & mood. I am a bipolar individual who I always looking for ways to manage my situation. Athletic greens are a life saver. Thank you so much for this product. God bless you. 
Leandra P.,5.0 star rating,05/17/20, Awesome product , Great product - just too expensive to maintain 
Joel T.,5.0 star rating,05/16/20, Amazing Product! , Amazing Product! 
Ryan M.,5.0 star rating,05/16/20, great! , great! 
Beckett T.,5.0 star rating,05/16/20, Great product and service , It’s a great product and customer service always treats you well 
Charlotte C.,4.0 star rating,05/16/20, Love the taste ," I enjoy starting my day with Athletic Greens. One slight complaint is that the top on the bottle leaks when I shake it to stir, even though I've only hand washed it per the instructions. Thus the 4 stars instead of 5. Will be reordering! "
Leah B.,5.0 star rating,05/16/20, Incredible! , My husband and I have taken athletic greens each morning for about the last 2 years. It makes me feel great. The mornings I skip it I feel sluggish. I haven’t been sick with the cold or flu in 17 months! I recommend to everyone! 
kristopher B.,5.0 star rating,05/16/20, enjoyable but , I really enjoy this product but in water the taste isn't very good. I mix it in a shake and its amazing. I mix it in a nice juice and it taste good but other than that the taste isn't very good. The results are amazing though. My performance is great 
Chris L.,5.0 star rating,05/16/20, Athletic Greens ," I have been using Athletic Greens since they first popped onto the scene. Besides the nutritional value the product delivers, they are a genuine company that you can stand behind. They reach out to their customers in a personal way and you feel as part of the family. Very proud to stand behind them. "
Holly K.,5.0 star rating,05/16/20, Wonderful response time and knowledge ," I had two specific questions about timing and nutrients with athletic greens. Sending two different emails, I received two responses that were thorough, scientific and really helped to clear up my questions. "
Jotham F.,5.0 star rating,05/16/20, 👍🏽👍🏽👍🏽 , 👍🏽👍🏽👍🏽 
Douglas A.,5.0 star rating,05/16/20, Feel better every time I , Feel better every time I take it 
Patrick M.,5.0 star rating,05/16/20, Thanks! ," Great product, great team! "
Ingrid H.,5.0 star rating,05/16/20, Athletic Greens ," I take my Athletic Greens every day and I don't know if they do me any good or not. All I know is that Kristina Hess, my nutritionist, says I don't have to eat 10 servings of vegetables a day if I do my Athletic Greens everyday so that is good enough for me.to drink my greens instead of eating them. I feel great, my skin looks really healthy. I lo...Read MoreRead more about review stating Athletic Greensve my Athletic Greens in plain water, in the almond/Greek yogurt/Blueberries drink I make for breakfast when I am in a rush or hungry in the afternoon. I can take the pakets with me anywhere and when I am starving and there is nothing else to eat, the Athletic Greens come to my rescue. I don't have bad breath either because I take the Athletic Greens. They have become a real savior for me because I do want to stay healthy but I can't always eat my daily dose of vegetables. There are not that many I like.. I love it because it is delicious and I know it is good fo me. Great product! It is expensive but this is one of the few good things I do for me. And I pay happily because I know what a pure product it is. Read LessRead less about review stating Athletic Greens"
Erick M.,4.0 star rating,05/15/20, Great product but too expensive , I loved using this product but had to go with other options because pricing is better with the competition. Wish I could afford AG on a monthly basis. 
Scott S.,4.0 star rating,05/15/20, Good product ," I’m happy with the product, but there are some questionable practices. 1. $10 shipping is a bit much these days, hopefully it goes down after the starter pack. 2. Reorder early. They’re claiming shipping delays on my second package, but it’s a week overdue and I don’t have a tracking number, so I have my doubts about the true cause of the delay. "
Liz H.,4.0 star rating,05/15/20, Tastes great! ," I've been using AG for a month now and while I don't notice any dramatic changes, that is likely because I already maintain a healthy lifestyle and diet. I feel like I'm doing my body something good first thing in the morning and the taste is really good. I like that it provides so many nutrients in one shot without having to piecemeal a bunch of ...Read MoreRead more about review stating Tastes great!supplements. Read LessRead less about review stating Tastes great!"
Joshua G.,5.0 star rating,05/15/20, Great company and fast response , I emailed them about a refund and they responded very quickly unfortunately I did not like the flavor. Was issued a full refund quickly! 
Darrell M.,5.0 star rating,05/15/20, Well being. ," I love this product: Athletic greens.  Within two weeks, I observed I had more energy, did more with less effort.  Unexpected, a general feeling of well being became companion to my eagerness each morning to open the envelope, shake the morning awake. "
Kari W.,5.0 star rating,05/15/20, It’s True LOVE , I have tried several different green powders and Athletic Greens takes the cake! Literally delicious and has provided my body the energy I wanted to perform better in everyday life! It’s like of a sugar rush only it lasts all day while actually providing the nutrients my body craves! Athletic Greens is true nourishment! 
Justin K.,5.0 star rating,05/15/20, Best supplement I’ve taken. Definitely , Best supplement I’ve taken. Definitely see a difference in energy and gut regularity! 
Jane B.,5.0 star rating,05/15/20, See and feel the difference ," One of the first visible signs of the effects of AG was more radiant skin. I’m enjoying that! I have more energy and have less brain fog. If all these good things are happening, I’m sure great things are also happening in my arteries and organs. I love the taste. I drink it mixed with water and feel it start to work it’s magic Right away. "
Senait Y.,5.0 star rating,05/15/20, Must have! , Must have! 
Laura C.,4.0 star rating,05/15/20, Love the greens , Only downside is they are super expensive. 
Annmarie F.,5.0 star rating,05/15/20, Feels good! ," Athletic Greens is a phenomenal product for individuals looking for assistance with gut health, energy, and recovery. I have an autoimmune disorder that has caused several digestive issues. Since I started taking AG I have experience a significant difference in my overall gut health. For those who suffer from gut issues, this product is worth it j...Read MoreRead more about review stating Feels good!ust for that! Throw in the additional benefits , overall quality of all products and the remarkable customer support...YOU are worth the investment! Thanks AG Read LessRead less about review stating Feels good!"
Erik M.,5.0 star rating,05/15/20, Amazing product. , I fully believe in and love this product. I use each and every day and have promoted it to my friends. I would love to promote this product and get it in the hands of everyone I know! 
Rachel K.,4.0 star rating,05/15/20, Really enjoying it ," I really enjoy starting my day getting hydrated and great vitamins while I make coffee, feed pets, empty dishwasher, etc. it’s a great healthy ritual and I don’t swallow a zillion pills now. "
Anna N.,5.0 star rating,05/15/20, Delightful ," Delicious taste, great quality! Couldn’t ask for better greens :) "
Kevin L.,5.0 star rating,05/15/20, Tangible Benefits ," I've been consistently drinking my AG every morning for the last 7 months. I don't exercise consistently. On/off 2-3 mile walker several times a week when I am actually exercising. Basically nothing when I'm not. I try to eat well, but falter on that as well. I take a range of supplements but am not consistent on that either. AG is the only thing ...Read MoreRead more about review stating Tangible BenefitsI've been consistent on!   I had my annual physical a couple of weeks ago. My Total cholesterol was down 20 pts. That is my 2nd lowest total in 20 years! HDL is up 7 pts. That's the one they say improves with exercise. My LDL was down 25 pts! Triglycerides down below 100 for only the 2nd time in 20 years! My hsCRP (high-sensitive C-reactive protein) level - a cardiac marker - dropped from 2.3 last year to 1.6 this year. Again, all of these with essentially no other significant changes in lifestyle and a lifestyle that is not optimal. I can only attribute this to AG. Read LessRead less about review stating Tangible Benefits"
Kaiara C.,4.0 star rating,05/14/20, Many good signs! 2/3 recommend! ," I’ve been trying out Athletic Greens for the past 2 months, and it seems to be a very good product.  To be frank, I’m still not sure how much it is boosting my energy, though I do feel it is helping to stabilize my blood sugar and is genuinely beneficial overall.  But for me, the jury is still out on some points...in part due to my own com...Read MoreRead more about review stating Many good signs! 2/3 recommend!plex health issues and in part due to the cost/benefit ratio.  However, my 2 adult children were just home for a visit. One is a professional chef, the other is a wellness director (responsible for the wellness initiatives of a corporation with 5000 people) and they each tried Athletic Greens for a few days, and both of them were really impressed! They each plan on buying some for their own use!  (They tend to be skeptics. This is not their average response to health products I’ve offered up to them.) So I’d say that 2 out of 3 of us were immediate converts, and I’m still continuing to use the product another month while assessing its overall efficacy for my own needs. This is our completely honest and very positive review, of a high quality nutritional supplement. Read LessRead less about review stating Many good signs! 2/3 recommend!"
Alex M.,5.0 star rating,05/14/20, Great supplement! , Great supplement to get all of the essentials your body needs to function at a high level. It’s good tasting too! Very easy to mix and drink and well worth the price. 
Byron R.,5.0 star rating,05/14/20, always just shows up , everything is working perfectly. get my greens a little before I run out of the previous month. cheers! 
Kimberly R.,4.0 star rating,05/14/20, Kim , Like having all the supplements in one simple drink to start the day. Wish they wouldn’t add profit from shipping. Shipping cost is extremely overpriced. 
David H.,5.0 star rating,05/14/20, Family Fun + Nutrition ," This supplement is fantastic! I’m a medical resident with 2 young children, so I rarely take the time to prep while food meals. Athletic Greens gives me confidence that I’m getting a good dose of the micronutrients I need even when I can’t get them the old-fashioned way. As an added bonus my daughters (ages 3 and 4) have come to know it as my “yum...Read MoreRead more about review stating Family Fun + Nutritionmy drink” and share quite a bit of it with me. I haven’t quite convinced my wife, but I’m working on her ;). Great job with this! Read LessRead less about review stating Family Fun + Nutrition"
Renee R.,5.0 star rating,05/14/20, Love my Greens , Love my Greens 
Peter M.,5.0 star rating,05/14/20, Amazing ," After using everyday for a month, I’ve got more energy and feel that my overall health is in a better position. Intend to make this part of my daily routine in perpetuity "
John W.,5.0 star rating,05/14/20, Great Product , Great Product 
Mark M.,5.0 star rating,05/14/20, Excellent! ," I'm a nurse on the front line of the pandemic and always worried about my health, and those I'm in contact with. No certainty I'll even get lunch, much less maintain optimal nutrition. I've been taking Athletic Greens now for solid 10mths and it has really made a difference in my daily energy and overall good health. Key is consistency day to day,...Read MoreRead more about review stating Excellent! week to week, month to month. I take it daily in cold water before breakfast or coffee. Excellent, quality product and easy to take. Thanks! Read LessRead less about review stating Excellent!"
Justin M.,4.0 star rating,05/14/20, Athletic Greens , Product is great. The only thing I don’t like is the chalky consistency/texture 
Graham I.,5.0 star rating,05/14/20, Simply The Best , The most complete body insurance you will find 
Timothy C.,4.0 star rating,05/14/20, Energy blast!! ," Only complaint is packaging. It’s very powdery so I wish the bag could be poured into the monthly container with less waste.  Otherwise, this is a game changer for my energy level. 👏👏👏 "
Wyatt P.,5.0 star rating,05/14/20, Green Fuel , On my 2nd round. Decided to add Omega 3 and D3 K2 drops. Could not be happier. 
Elizabeth D.,5.0 star rating,05/14/20, Great taste! , I love the way this product arrives with a crock for storage which I leave right front and center so I remember to use it. As an athlete I love being able to get my nutrients on the go and they taste great!!! I am already on my second month and my 22 year old son was the one who introduced me to this awesome product. 
Derek D.,5.0 star rating,05/14/20," Simple, whole food sources daily "," Simple, whole food sources daily insurance policy. I eat a whole food plant based diet and feel like my daily morning Athletic Greens are a great way to ensure I'm rounding out my nutritional profile daily! "
Janice R.,5.0 star rating,05/14/20, I have always had very ," I have always had very courteous and professional people when I call, and they took care of what I needed. Your product is excellent. Thank you "
Matthew C.,5.0 star rating,05/14/20, Love my greens! , Part of the routine. Every morning get some cold water and shake up those athletic greens. Feeling good and generally vibrant! 
Anna M.,5.0 star rating,05/14/20, Youthful energy again :) ," I've struggled with my health for years with an auto immune disease. I eat well and take good care of myself and live a fairly active life, however my energy used to be quite low. I would need a nap after any activity.  It's been a little over a month now that I've been taking Athletic Greens and I feel youthful again! I have so much more ener...Read MoreRead more about review stating Youthful energy again :)gy during the day and I find I'm sleeping much better as well. I didn't love the taste at first, but it grew on me. I enjoy my daily dose a little more concentrated. I absolutely love the product. I fight with the green explosion the packaging provides me with every morning, but I'll suffer the mess for the reward of the nourishing drink. Thank you creators of this product. Well done. Read LessRead less about review stating Youthful energy again :)"
Tony B.,5.0 star rating,05/14/20, Family health , Love the product we have the whole family on the plan now! 
Martha T.,5.0 star rating,05/13/20, Won’t go without it! ," I started taking athletic greens January 1 when I started the “keto“ diet .My nutritionist had recommended it for me. Within two weeks I noticed I had substantially more energy and felt well just plain better!  I have a compromised immune system and I have found that I have never gone this long to date without being sick even with the COVI...Read MoreRead more about review stating Won’t go without it!D-19 virus and I truly believe that athletic greens has contributed to me being healthier as far as building my immune system, losing weight, and overall better health.  I now have started my fiancé on it and also my son. If I could only have one supplement or vitamin it would be athletic greens. This is well worth the money and I will not give it up for anything! Bonus: awesome customer service Too!!!!! Read LessRead less about review stating Won’t go without it!"
Dina G.,5.0 star rating,05/13/20, Love my greens ," My brother-in-law introduced me to this a a couple of months ago and I am so glad he did. I just received my second shipment. I am 41 years old, fit and active. In the past I have done juicing and smoothies with fresh produce. This is so much more convenient and a lot less mess. It sounds like a strange combo but I mix my greens with pink grapefru...Read MoreRead more about review stating Love my greensit juice (don't knock it until you try it). I like my energy levels and have even lost a couple of lbs. Thank you for a great product. :) Read LessRead less about review stating Love my greens"
DEAN K.,5.0 star rating,05/13/20, I'll be back ," Great product! Delivered on time, well packaged and has got me feelin great! "
Heidi B.,5.0 star rating,05/13/20, Athletic Greens , really happy with this product! its the first thing I do in the morning for myself (kids + dogs come first) and I really look forward to starting the day off right. I'm not a breakfast person so I feel good knowing this can fuel me until lunch. I do think it has given me increased energy and sometimes I don't even think about coffee. I do need to ...Read MoreRead more about review stating Athletic Greensshake/stir/blend it really well otherwise I choke/cough when the particles get stuck in my throat. It's not chalky at all but sometimes I do struggle with a clean swallow. Have recommended to many friends and hoping the husband starts to join me too! Read LessRead less about review stating Athletic Greens
Ryan C.,5.0 star rating,05/13/20, Tasty and Energizing ," I've been taking this for about 2 months almost every single day. I went out of town for a weekend and forgot to take my travel packs. During that time I noticed a drop in my energy, sleep quality, and an overall sense of well-being. As soon as Monday hit and I was back in the routine, my mind and body felt excellent. "
Kat J.,5.0 star rating,05/13/20, Always helpful , Thx for always being so helpful and encouraging. I enjoy reading what others are doing. Never know when an old dog can pick up a new trick! 
Frederick F.,5.0 star rating,05/13/20, A great product. My energy , A great product. My energy level and immune health is considerably better. 
Teri J.,5.0 star rating,05/13/20, Damaged Product , I received a damaged shipment of Athletic Greens and sent them an email to let them know. They responded immediately and the replacement is on the way! Thank You!! 
Melanie T.,5.0 star rating,05/13/20, Athletic greens ," I love this green drink !!! The taste is very pleasant. I mix with water and shake it up and drink.Its very convenient even when you are busy or on the go. I purchase the pouch for using at home and the individual packs for when I am away from home.I have only been using it for about 2 months and I can already tell I have a boost in my energy leve...Read MoreRead more about review stating Athletic greensl.I feel great and have recommended athletic greens to so many people already... I also want to say in a day that good service hardly exists ... this company has showed excellent customer service it is obvious They are very concerned about the quality of the product, and making a healthy impact in the lives of their customers. I am so thankful that I have discovered athletic greens and I would absolutely recommend it to everyone.... Read LessRead less about review stating Athletic greens"
Lynn R.,5.0 star rating,05/13/20, Love using Athletic Greens daily , Love using Athletic Greens daily 
Donna C.,5.0 star rating,05/13/20, A Few Years ow ," I've been taking Athletic Greens for a few years now--the team could tell you exactly how long. I feel they are one of the reasons I am so energetic and vital at the age of 68 1/2! I cannot take the shake in the morning because I can't take supplements with my thyroid pill. And I never remember to take it in the afternoon. So I take my shake at ni...Read MoreRead more about review stating A Few Years owght--don't know how the team would feel about that. Though the greens are supposed to supply us with energy, they don't keep me awake, so I figure it's fine. I have shown the ingredients list to two different healthcare providers and they both approved of the list. I don't take a multi-vitamin because I know AG has what I need. Thanks for your commitment to excellence! Read LessRead less about review stating A Few Years ow"
Patrick H.,5.0 star rating,05/13/20, Great way to supplement a balanced diet , AG has done the common uncommonly well. With the litany of all-in-ones out there this one is by fat the best 
Dawna K.,5.0 star rating,05/13/20, Great way to start the day! ," Quite tasty, more energy, fewer sick days - need I say more. "
Jason M.,5.0 star rating,05/13/20, Works Great , Love Athletic Greens….It has provided me the nutrition I need to pick up my energy and balance out may bod chemistry. I drink them every morning. 
Lupen H.,5.0 star rating,05/13/20, Great customer service , Great customer service 
Christopher D.,4.0 star rating,05/13/20," So far, so good "," On my second package of Greens. So far, so good. Feels like a good start to my semi-intermittent fast morning after a couple of glasses of water, and with a scoop of BCAAs. Ceramic container, sent with subscription, looks cool, but is dangerous. Ceramic gets slippery with condensation when I pull it out of the reefer - it’s a crash and shatter haz...Read MoreRead more about review stating So far, so goodard, so I have tossed it. Consider a surface with some grip. Read LessRead less about review stating So far, so good"
Daniel K.,5.0 star rating,05/13/20, Great Product ," I'm in my third month of athletic greens and very pleased with the results so far. I feel more energized, my digestion has improved, and my immune system feels stronger. It's now a daily routine for me :). "
Ashley B.,5.0 star rating,05/13/20, Revamped my whole routine , I don’t see ever going without my Athletic Greens again. 
Jerome P.,5.0 star rating,05/13/20, Great customer service ," The product is very expensive per month, but it is very beneficial. You get what you pay for. There was a shipping issue with my subscription and the customer service was great and handled very well. Can't beat that! "
Ryan S.,5.0 star rating,05/13/20, Good stuff , Good stuff 
Philip V.,4.0 star rating,05/13/20," product is good, packaging could use some work. "," I enjoy taking this product first thing in the morning. Towards the end of the supply, it is a bit of a pain getting the last few servings, the scooper is too small, and you end up getting so much powder on your hands. "
Trevor T.,3.0 star rating,05/13/20, Too Expensive , Enjoy taking it but it’s too expensive. 
Shane F.,5.0 star rating,05/13/20, 10/10 , 10/10 
William S.,5.0 star rating,05/13/20, Great product but expensive ," Love the product, wish it was more affordable. Maybe you could make a product with less of the same ingredients to make if more affordable? "
Robert B.,5.0 star rating,05/13/20, Daily fixture ," Take it daily, taste great and easy on the gut. "
Kathleen T.,5.0 star rating,05/13/20, The best ever , The best ever and SO easy!!!! 
Tyler M.,5.0 star rating,05/13/20, Great Product , In these times I have not been as consistent in having my greens every morning. The mornings I do not have my greens I feel foggy/sluggish. When I do have them first thing in the morning I feel more alert and energized for the day. 
Cheryl M.,5.0 star rating,05/13/20, Love this product! , Athletic Greens has changed my health for the better due to the nutrients and hydration which come with taking the product. 
Danielle F.,5.0 star rating,05/13/20, I love that I’m getting , I love that I’m getting my vitamins and nutrients in the athletic greens. Plus it tastes great! 
Jay L.,4.0 star rating,05/13/20, ok but pricey , I bought it as an impulse buy to bulk up my nutrition intake during this pandemic. have been happy with the results. I'm not a nutritionist so have to trust you on whether your ingredients are better than competitors but it is at least palatable. Not something you just sip on for the taste but it is drinkable. my MAIN complaint and reason for not ...Read MoreRead more about review stating ok but priceygiving 5 stars is the Price. I will most likely look for other more reasonably priced options instead of reordering. Read LessRead less about review stating ok but pricey
