Diamond V.,5.0 star rating,02/20/21, I'm happy to have found , I'm happy to have found a supplement powder that works for me. I was taking another before this that made my stomach churn like crazy! It's been about a month since i've started taking Athletic Greens and i'm loving it so far. 
Donna R.,5.0 star rating,02/20/21, Love the product! , I’m only in my first month. I love the taste. It has now become a part of my routine. I like that I don’t have so many tablets to take. I do eat a healthy diet but I feel this balances my nutritional needs well. I do feel energetic. 
Veaceslav H.,5.0 star rating,02/20/21, Athletic Greens , 👍🏻 
Christi B.,5.0 star rating,02/20/21, Happy to have my greens , This new addition to my morning routine is something my husband and I look forward to. We have cut out our morning coffee and replaced it with our greens. We are happy with our decision. 
O. D.,4.0 star rating,02/20/21, Completed first thirty days , The product is easy to take. It taste good . I am giving it ninety days before passing a final judgement. 
Pam B.,5.0 star rating,02/20/21, Athletic Greens ultimate daily , Love my Greens! 
Julie C.,5.0 star rating,02/20/21, Love it ," It’s easy, tastes great and I know I’m starting every day with good things in my body! "
Kathy R.,5.0 star rating,02/20/21, Great product , Love the taste and it gives me the boost I need 
Hfoxx,5.0 star rating,02/19/21, I really wanted to hate this ," After seeing how much Athletic Greens would cost me each month, I really wanted to hate it. I figured I'd try it for a month and then move on to the next product that would leave me disappointed and wanting more. To my surprise, I really liked it. The taste is pleasant but still tastes healthy. After a month, I decided it was fine but I wasn't willing to pay that much each month for something that I could probably get somewhere else for cheaper. I cancelled my subscription and didn't think about it again until 2 days later. I felt horrible. I felt tired and just plan blah. I went over the past few days in my mind and realized that the only thing I had changed was that I had stopped taking Athletic Greens. I immediately got back online and started my subscription again. After telling my husband about my experience, he decided to give it a try too. We love it. It isn't cheap each month but it is definitely worth it. We just look at it like a meal replacement. Thank you Athletic Greens for providing a product that does what it says it will do. This hasn't happened to us in a long time. "
Debra K.,5.0 star rating,02/19/21, Feel Good , We have been taking our daily greens for over a month and a half. They do a great job in providing the nutrients needed for healthy active living. The comprehensive blend has eliminated the need to buy other products. We are looking forward to getting our next bag and continuing our wellness journey! 
Melanie L.,5.0 star rating,02/19/21, Love this Product! It's A GREAT START to my Day! , I usually drink this in the morning as I am getting the kids ready. It really helps energize me and i feel like I am doing something good for my body! 
Elizabeth H.,5.0 star rating,02/19/21, peace of mind ," After my first month with AG, I have experienced peace-of-mind because I feel confident that I am getting the supplements I need to help me stay healthy and active in my 50s. I was truly and pleasantly surprised that within a week of taking AG every morning, for the first time in YEARS, I am free of the leg and foot cramps that got me out of bed nearly nightly. I recommend AG without hesitation. "
Jenna E.,4.0 star rating,02/19/21," product is good, ", easy to drink and enjoy . one star removed for high shipping costs. 
Marcel D.,5.0 star rating,02/19/21, Feel Great ," I have noticed an overall sense of ""feeling better"" since I have began taking Athletic Greens a month ago. "
Tina S.,5.0 star rating,02/19/21, Love it! , I start my morning with athletic greens. Tastes great and love the container included in the initial purchase 
David R.,5.0 star rating,02/19/21, Dig the greens , Dig the greens 
Danielle K.,5.0 star rating,02/19/21, 5 stars! ," I have been using Athletic Greens for 3 years now. Its my morning ritual. I trust AG as my daily green beverage. I use their vitamin D, too. Their customer service is superb! "
Bryson D.,5.0 star rating,02/19/21, Amazing , Amazing customer service!! I've taken this supplement for 3 years now and couldn't be happier! Results are beyond what they say on the bag. I've made better decisions with my life and cured my stomach issues ive had my whole life. Highly recommended! 
Samantha W.,5.0 star rating,02/18/21, Wow just wow! ," AG is the most delicious greens we have ever tasted! We enjoy two scoops of Athletic Greens in our smoothie (frozen mango chunks or strawberries with bananas, oat milk, water and two drops of AG K2+D3). It helps with our energy throughout the day. I did have some problems with the order, but customer service was able to help me right away. Thank you AG! "
Erica B.,4.0 star rating,02/18/21, Love the routine and the , Love the routine and the feeling that I have had the greens I need even before I have my first meal of the day 
Talie M.,5.0 star rating,02/18/21, Love Athletic Greens ," I was having diarrhea from antibiotics and my supplements. I am not able to go off the antibiotics, but Athletic Greens allows me to get all my nutrientd without the gut issues. "
Nicholas B.,5.0 star rating,02/18/21, Great product , I've been using AG for a month now and I'm certainly seeing positive results. 
Jesus L.,5.0 star rating,02/18/21, It's a pretty good supplement. , It's a pretty good supplement. 
William K.,5.0 star rating,02/18/21, Great stuff ... use it , Great stuff ... use it every morning. 
Javier F.,5.0 star rating,02/18/21, Great Product , Being drinking this first thing every morning for almost 2 months and tastes delicious and makes me feel real good! 
Mary G.,5.0 star rating,02/18/21, Enjoyment ," Excellent, knowing I am getting my daily nutrients so easily. "
Chase C.,5.0 star rating,02/18/21, Never felt better. Been drinking , Never felt better. Been drinking every morning for 3 months. 
Victoria M.,5.0 star rating,02/18/21, Don't Delay - invest in your health ," I've never in my life written a review, but I HAD to write this review. For five months I was having terrible digestive issues... I modified my diet severely, to no avail (no dairy, gluten, eggs, peanuts, soy, almonds and even sugar, for good measure.) Then I tried Athletic Greens. Whatever pro and pre-biotics are in there, they FIXED my gut problems. I follow the directions and avoid caffeine for 30 minutes after my morning AGs (that's harder than the diet changes!) but the results are worth it. "
Jeffrey H.,5.0 star rating,02/18/21, The best tasting greens I’ve , The best tasting greens I’ve ever had. 
Leah A.,5.0 star rating,02/18/21, Love it! ," This is such a convenient way for me to make sure I'm covering my bases for nutrition, especially with how busy I am. It tastes great and is a nice little treat for when I'm on the way to the gym :) "
Gary G.,5.0 star rating,02/18/21, Feeling great , I have more concentration at work and throughout my day ! 
Marlene K.,4.0 star rating,02/18/21, Definite positive difference ," Since starting Athletic Greens 3 weeks ago (in the freezing cold, snowy, icy winter) I have felt more energetic, more upbeat and less prone to winter blues.  "
Jesse M.,5.0 star rating,02/18/21, Greens , I like the product and the company is there to help and available. Being keto I feel like it fills in some holes in my diet 
Mary S.,5.0 star rating,02/18/21, Second month , Just starting on my second month of Athletic Greens and I am really starting to feel a difference. Better energy for sure. It is different for everyone but I am glad I kept it up and am looking forward to even more plus’s in the future! 
Donna G.,5.0 star rating,02/18/21, Athletic Greens have enhanced my stamina. , I feel so good about taking this everyday. I know it is so full of all the vitamins and minerals that will help me feel better and keep my body strong. The ingredients in Athletic Greens include so much that our body needs in one drink. I use one scoopful a day and I know it is a great way to start my day. 
Helena S.,5.0 star rating,02/18/21," Tastes great, it's part of my daily morning routine "," I love feeling that I started the day with my nutritional insurance, and it tastes good so I look forward to it each morning. "
Joshua M.,5.0 star rating,02/18/21, My rule in today’s word ," My rule in today’s word of over processed food is if it tastes too good then spit it out, I can definitely tell that they have gone for genuine health over taste, not to say that it is gross, it’s actually quite palatable, but it definitely feels like I’m drinking health 😂 "
Shannon,5.0 star rating,02/17/21, I'm Sleeping through the night! ," I am currently going through menopause and having been consistently drinking my greens every morning for a little over a week. It dawned on me the other day, my hot flashes have almost diminished and I am not waking up 4-5 times every night and feeling more rested the next morning. This was not a ""side effect"" I was expecting, but it is VERY welcomed! "
Lita T.,5.0 star rating,02/17/21, Product is great .. but not working for me , This is the 2nd month I've taking AG .. but no sign of improvement noticed for my digestion .. will try it for this month and will cancel the next subscription. 
Brenda G.,5.0 star rating,02/17/21, My body craves this stuff. , Love it! So easy to add to the morning routine and takes way less time than opening and closing a million supplement bottles. I can feel when I haven’t had my greens...I signed up for it while I had COVID and needed max nutrients. Best decision ever. A coworker gave me two packets to try and I was hooked. 
Andrew W.,5.0 star rating,02/17/21, Superb Product , Makes me feel great! Helped me half my coffee consumption and though I'm not clinical physician I feel confident asserting that I'm likely altogether healthier thanks to this supplement. It's a sick mashup of supremely healthful ingredients. I plan to keep using. Especially in the summer months when training demands ramp up!! 
Andy S.,5.0 star rating,02/17/21, I like it! , I like drinking athletic greens every morning! 
Chelsea K.,5.0 star rating,02/17/21, My new morning routine ," I used to drink coffee as soon as I woke up. I’ve swapped that with Athletic Greens first thing and coffee a little later and my stomach is much happier. The greens also wake me up quite a bit, love them! "
Allison C.,5.0 star rating,02/17/21, Feel amazing , I have been experiencing fatigue and brain fog for a couple years and after a couple weeks of AG I feel amazing! 
Andrew S.,5.0 star rating,02/17/21, Gut improving , Definitely seeing and feeling improvements. 
Slavica F.,5.0 star rating,02/17/21, Not a fan of taste but doing well ," I am still trying to get used to taste, but I take it few mornings a week "
Curtis L.,5.0 star rating,02/17/21, I’m So Grateful for Athletics Greens! ," I have been amazed at how much deep healing is happening in my body because of Athletic Greens. My digestion, my mood, My Hair and nails, and my weight have ALL Improved! I used to be really into juicing.. which I still do from time to time.. but I’m amazed at how many more benefits I am getting from just taking Athletics Greens every day! And it’s so much more convenient! Thank you so much!* "
Fabiola Z.,4.0 star rating,02/17/21, Good product ," I have been using the formula every morning for three weeks and I do like it, I dont see apparent results for now but I will keep on using it to see what happens. :) "
Heidi B.,5.0 star rating,02/17/21, Game changer! , I had almost forgotten how good I feel while taking Athletic Greens! I have my wife hooked on them as well and they've completely changed our energy levels and overall health! 
Alexander C.,5.0 star rating,02/17/21, 35 days in , and I feel great! 
Vanessa S.,5.0 star rating,02/17/21, Great taste and I feel ," Great taste and I feel better , with energy and less brain fog. "
Andrea R.,5.0 star rating,02/17/21, Loving it so far!!!! Great , Loving it so far!!!! Great product!! Super active & highly recommend 👏🏻 
Courtney H.,5.0 star rating,02/17/21, It's the easiest way to ," It's the easiest way to help yourself and it gives you the energy you need to go workout, all while being super nutritional "
Adam G.,5.0 star rating,02/17/21, Amazing results , Feel like I have more energy and my gut health and skin is doing a lot better 
Tim F.,5.0 star rating,02/16/21, AG is great ," It took a few days to get used to a new taste (healthy!) but have a found a great combination of zero sugar lemonade and AG works great in the morning. AG gives me energy, has really regulated my digestion, and inspires me to make healthy choices throughout the day. It's become a good habit to start my day with and I recommend it to anyone looking to make a healthy change in their diet/life! "
Camilla F.,4.0 star rating,02/16/21, Great Product ," We've used Athletic Greens for about three months now, and loved that it was supplementing our diet with the nutrients we may be lacking. Unfortunately, it contains Stevia. I could not enjoy the taste, and it was a chore to drink every morning due to that. So we unfortunately unsubscribed. But if the taste of Stevia doesn't bother you, go for it!! "
James G.,4.0 star rating,02/16/21, Delivery , So far after one month I have had a positive experience with AG. However I ran out of my one month supply and am three days short as of now. Hopefully my new shipment arrives soon but as luck would have it we are in the middle of a snow storm. 
Jane G.,5.0 star rating,02/16/21, Even tastes good , Even tastes good 
Curtis F.,5.0 star rating,02/16/21, It's Not Easy Being Green ," Thanks, you guys.  "
Donna A.,5.0 star rating,02/16/21, Love my new greens. More , Love my new greens. More energy in the day. Mix with unsweetened almond milk and love the taste. 
Barry B.,5.0 star rating,02/16/21, Energy and Clarity! , AthleticGreen are a must in the morning. Immediately after drinking this I am energized and clear minded! 
Shilpa P.,5.0 star rating,02/16/21, After 30 days , I feel great after taking Athletic Greens every morning. 
Thomas L.,5.0 star rating,02/16/21, Family Greens , I just started to use them and they are very good. Consequently my son and daughter also use them. My son and I heard about them from J. Ferruggia podcasts. 
Bruce W.,5.0 star rating,02/16/21, Amazing , Good taste. I love that you can drink it on an empty stomach. I feel energetic in my day as well. 
Kajal J.,5.0 star rating,02/16/21, Love this product so much , Love this product so much that we are now ordering for both my husband and myself. 
Amanda M.,4.0 star rating,02/16/21, Good product ," I’m enjoying this product. Been using it daily for a month now. I notice more energy, and my skin looks great. Going to continue using for a few more months while I train for a half "
Robyn G.,4.0 star rating,02/16/21," so far so good, but "," so far so good, but I am very new so I think I need a few weeks to feel the difference. Do you know how long it takes to feel the difference? Thank you! "
Stephen S.,5.0 star rating,02/16/21, Athletic Greens , Excellent. Highly recommended. 
Andrew H.,5.0 star rating,02/16/21, Tastes Great! ," I've been taking Athletic Greens for about 4 weeks and while it can be difficult to ""feel"" the effects of a vitamin/mineral supplement, I have noticed that my energy is higher throughout the day, I have been sleeping really well, and it tastes great. "
Elena F.,5.0 star rating,02/15/21, Great product. ," I love this product, since starting taking it I feel my stomach feels so much bette, hardly any food bothers me now, I am super happy about it! "
Trygve L.,5.0 star rating,02/15/21, Stuff is great;) ," Makes me feel great, and lots of immune system benefits we need right now "
Wayne P.,5.0 star rating,02/15/21, Incredible game changer!! ," I had been using another greens for awhile, not wanting to pay as much for Athletic Greens, although being told by many friends of how much better they are and how much better you feel. I finally bit the bullet, and in no way am I going back to another greens supplement. It has improved my digestion, metabolism, energy levels and overall well being beyond what words can say. I feel amazing. Woah I has started them sooner. I will always recommend Athletic greens and no other to anyone I talk to about it! Thanks! Keep up the awesome job! "
Kathi F.,5.0 star rating,02/14/21, Great start to my day ," After two months of taking Athletic Greens first thing in the morning, I have to say I've noticed quite a difference to the start of my day. I feel energized, my body is balanced and I'm ready for a good breakfast. My bowel movements are more regular and I don't worry about getting in my veggies. Since I've had bariatric surgery, this is really a good thing since it has always been difficult to get both my protein and veggies in my diet. My cousin is considering ordering some Athletic Greens. The price is worth the value of the product. "
Cindy W.,4.0 star rating,02/14/21, Althletic Greens has improved my life ," I don’t love the taste, but this product has helped my digestion big-time, which makes it worth every penny! "
Cameline T.,5.0 star rating,02/14/21, I have been very pleased ," I have been very pleased with athletic greens as a product. My energy and gut health has greatly improved thanks to this daily drink. As a company, the customer representatives have been very accommodating and helpful every time I have reached out with a question or issue. "
Michelle S.,5.0 star rating,02/14/21, I like it ," Tastes good, helps digestion, nutrient dense. I’ve been happy with the product. "
Carrie J.,5.0 star rating,02/13/21, Exceptional Product and Results! ," I started back using Athletic Greens from when I had originally started way back in 2015! (at that time, $$ was tight, so I just wasn't committed to spending the high$ anymore, until now!) My son turned me back on to AG after sharing the wonderful results he was experiencing! He learned about it from a podcast. Well, that said enough for me because I know my son, having raised him myself and he has ultimately suffered, what many do everyday, with depression, fatigue, no motivation among other negative feelings and so....wow, this did if for him! He started a new job back in September 2020 during a time the Pandemic was still at a scary place for us all, a front line worker that needed a boost in order to survive this new challenge in his life! It has pushed him to such a better place, that I'm taking this time to share it! As for me, being back on AG for the past month does remind me of the first taste I had encountered way back in 2015. It's probably the best GREENS taste of many brands I have tried to date. Has a bit of a cocoa flavor so it helps to mask the tremendous response you may encounter as you try drinking potent greens nutrition for the first time. Relieved to have come back to this after noticing the remarkable response that my son embraced while taking AG himself. I had made a one-time purchase last month, sparing the $20 savings incase I was not gaining anything positive from using this again, and so now I will subscribe. Being a 50yo woman going through that sh** we all encounter around this age makes it difficult at times to stick to all the good things in life, mainly nutrition! So, just in this last month of downing the AG with10ozs of water every morning upon waking up, has given me the motivation to feel that nutrition is the most important thing any of us can gain for a better quality life, so I will be connecting my soul to AG ongoing and skip all those other supplements I've been taking for the past few years, even my multi-vitamin can take a place back on the store shelf, AG seems to have it all and some! I feel fantastic considering the sh** 50yo women go through during this time, so thank you to Athletic Greens! "
Brigitte H.,5.0 star rating,02/13/21, Amazing , Love this stuff and the high quality it offers. I have my friends taking it as well. 
Reg S.,5.0 star rating,02/13/21, Greens + protein + turmeric ," Greens + protein + turmeric + a little bit of maple syrup to feel more Canadian blended in a Magic Bullet in the morning. Doing something for myself after too many years of over work, under sleep and general madness. outside of hard work.🤪 "
Bleron J.,5.0 star rating,02/13/21, Top of the line supergreens , Competition with other super greens isn't even close. I enjoy drinking it every day since it tastes good. 
Emily O.,5.0 star rating,02/13/21, Sets my day up for success ," Not only do I feel good, it's actually cured my craving for coffee in the morning, which can be dehydrating. Now I just have athletic greens and then 45 minutes later start my workout; by the time im making breakfast I want tea. Coffee just sounds too heavy. "
Alysha P.,5.0 star rating,02/13/21, Love the sustained energy! And ," Love the sustained energy! And they taste like cereal milk, which is a bonus! "
Chelsea I.,5.0 star rating,02/13/21, So much energy , I started drinking Athletic Greens aboit 3 months ago. I mix it with cold wtaer and a few ice cubes. Shake it i my AG botlle and away I go. BAG-before Athletic Greens I would drink well over a pot of coffee a day. Now I MIGHT drink a travel mug and a half. That's a minimum reduction from 12 cups of coffee to 3... my digestive health has improved in that I am more regular and I feel much less bloated. I also find I don't snack as much between meals. So glad I gave it a try! 
Dillon V.,4.0 star rating,02/13/21," Benefits were great, just expensive "," The greens were great and within 2 weeks I noticed changes to my energy levels, focus and digestive health. The only reason for 4 stars is price. A bit too expensive for a daily supplement to me. "
Susan K.,4.0 star rating,02/13/21, Great tasting greens powder. , This a one of the best tasting greens powders I’ve had and is an easy way to get my greens in. I only gave 4 stars since it’s a bit expensive and I think I’m having an allergic reaction to it. I do have seasonal allergies so I probably should have anticipated this. 
Sam H.,5.0 star rating,02/13/21, Better tasting ," Green juice and liquid multivitamins, while healthy, definitely have a bad rap for their unpleasant taste. Athletic Greens is much more palatable, and does not resort to sugar-bombing to do so. Short of eating every ingredient on the label, this is a great and much more accessible pre-meal and vitamin supplement. "
Elizabeth S.,5.0 star rating,02/12/21," So far, Great! ", I have been taking it for a month now and with the D/K drops. For the first time my D levels in my bloodwork are normal! I love the taste of the athletic greens and feel great taking it! 
Heather R.,5.0 star rating,02/12/21, They're grrreat! ," AG taste great! They make me feel great! And I'm not even kidding you when I say my friends & family have been telling me I'M GLOWING! And, trust me, at 51 yrs old, I'm NOT pregnant! "
kyle n.,5.0 star rating,02/12/21, How did i go without my Athletic Greens. My brother put me onto this and i havnt looked back. I always felt sluggish and lazy. This really made my d , My brother put me onto this and i havnt looked back. I always felt sluggish and lazy. This really made my daily life be what i wanted it to be. I got all my friends hooked on this and all of us are in incredible shape now. Thx so much for this formula. Wish i got referell bonuses tho ;(. 
Bethanien C.,5.0 star rating,02/12/21," You need this. Like, now. "," Energy increase, the easiest moon cycle I’ve ever had, drastic reduction in time needed to recover after training sessions... everyone needs this. Even the non-athletes out there- you don’t know what they’re missing. "
Mario H.,5.0 star rating,02/12/21, Great Product , Feel great! More energized all around great product! Would definitely recommend. 
Sandra S.,4.0 star rating,02/12/21, Great taste! , I’ve tried numerous green powders and Athletic Greens is at the top on taste. I only wish the price was more affordable. 
Monique C.,5.0 star rating,02/12/21, Helped with IBS symptoms , I love Athletic Greens! I have been suffering with IBS for the last couple of years and nothing has helped curb those irregularities like this product has. 
Josh S.,5.0 star rating,02/12/21, I like it a lot! , I like it a lot! 
Bonnie J.,5.0 star rating,02/12/21, Keeping my immune system healthy ," AG is keeping my immune system healthy, especially important during a pandemic! The website is really convenient and helpful. I love Athletic Greens! "
Kasey L.,5.0 star rating,02/12/21, Awesome!!! , Been on AG for a month now... love it! I love the taste and a full day of energy!!! Better sleep too! 
Chase M.,4.0 star rating,02/12/21, Greens are Great... Paying for shipping and getting USPS is not , You guys have an awesome product. The fact that the customer has to pay for shipping and you guys are choosing to continue to use USPS is a horrible business decision that I hope you are reevaluating. I follow you on FB and insta so I know that you are aware of the negative feedback you are receiving. I am echoing that now that again my order has been stuck in the transit loop. 
Debbie S.,5.0 star rating,02/12/21, The Best of the Best ," Having reviewed many different varieties and brands, nothing comes close to the quality of Athletic Greens. While training for my first Ironman, I was looking for a superb supplement green drink to provide the necessary nutrition values to sustain intense training, repair my body for the next training session and flood my body with quality nutrition. Athletic Greens exceeds all my demands. I use this product daily. This is really the best of the best green drink on the market. "
Richard C.,5.0 star rating,02/12/21, Started a month late!! , Love things so far but I’ve only been at it for 2wks as i started late. Everything so far great and i have great expectations!! Check back w/ me in 2 wks!!! 
Nicole K.,5.0 star rating,02/12/21," Love it, I have it "," Love it, I have it every morning and most afternoons. "
Thomas D.,5.0 star rating,02/12/21, Great Product! , I drink my athletic greens first thing in the morning. Whether I’m going to work in a 
Paul S.,5.0 star rating,02/12/21, drink AG every weekday , drink AG every weekday 
Alex B.,5.0 star rating,02/12/21, Love the product! , Love the product! 
Jace R.,5.0 star rating,02/12/21, Pure Alphaness , It makes you an animal. 
Lauren G.,5.0 star rating,02/12/21, Great experience ," I have been trying athletic greens for about two months now and I love it! It has helped improve my digestion, energy and overall I feel better. Their customer service is helpful and attentive. "
Karen K.,5.0 star rating,02/12/21, First Month , I have noticed some increase in energy levels and general well being. 
Gina T.,5.0 star rating,02/12/21, Love this product , Athletic greens give me an energy boost and I love all the vitamins and immune support it provides 
Barry S.,5.0 star rating,02/12/21, One month in. ," Its been one month and So far, great product. First thing in the morning I drink my shake and feel energy all day. "
Larry G.,5.0 star rating,02/12/21, Health & Energy ," My energy levels have increased significantly since taking Athletic Greens. In addition, I've stayed healthy! "
Corey S.,5.0 star rating,02/12/21, Greens , Great product. I’m noticing that I can limit my coffee intake due to more energy from Greens.  
Kristi K.,5.0 star rating,02/12/21, Energy , I was surprised at my increased energy. I know I was lacking in something and thought trying this couldn't hurt. Now I never miss a day! I tell everyone about Greens!! 
Joshua S.,5.0 star rating,02/12/21, Amazingly Effective Product ," I am confident the vitamins are helpful, but the other ingredients are amazing — less soreness, more flexibility, and higher energy during the day. "
Katia R.,5.0 star rating,02/12/21, Good product ," So far, so good! Like the idea that I don't have to take a multivitamin and it has so many other ingredients. I do feel like I have more energy lately, doesn't taste bad. Would be nice if it was more economical but overall a good product. "
Ethan C.,5.0 star rating,02/12/21, Great Product and awesome Customer , Great Product and awesome Customer service. 
Caroline B.,5.0 star rating,02/11/21, Great taste and customer service , Wonderful addition to any morning routine!! 
Pat Z.,5.0 star rating,02/11/21, Great googily-moogily! its GREEEN! ," its green and smells a bit like bubble gum. can life get any better!? i've never felt better now that AG is in my life (for all you plebs, that stands for Athletic Greens).  "
Dennis L.,5.0 star rating,02/11/21, Lets me push harder , So far the impact on my energy levels has been pretty phenomenal. I’ve been able to continue to raise the intensity of my workouts. really all I can ask for. 
Jarrett S.,4.0 star rating,02/11/21, Great way to wake up. , Refreshing way to start the day. I feel more energized and balanced rather than muddled and craving coffee. 
Oliver S.,5.0 star rating,02/11/21, Awesome way to get greens! ," So glad I found this sh**! I’ve been taking it for about a year now and I can verify the energizing, clean feelings continue long after other product’s effects fade away due to inaccessible ingredients. king it on an empty stomach. The beets may upset your stomach a little. "
Denise F.,5.0 star rating,02/11/21, Love Athletic Greens added to my daily regimen! ," I love Athletic Greens by themselves or mixed in a protein shake . I don’t eat many greens so this is a way to get great , pure greens in my diet in a rush rush world. Advised to purchase these from a former professional athlete and now amazing health coach . @tollesonhealth "
Mark H.,5.0 star rating,02/11/21," I love it , give "," I love it , give me energy !!! "
Alysha S.,4.0 star rating,02/11/21, Price ," My husband and I like the product. It has helped us to get the essential vitamins we need daily and has improve our mental clarity, reduced hunger pangs, and improved our regularity. The only issue we have is the price of the product. For two of us for a 30 day supply is $160.00 +/- and for 12 months would be nearly $2000.00. So, we are going to need to evaluate whether we really need this product. "
Amy K.,5.0 star rating,02/11/21, Amazing product! , I love this product - I take it after every workout mixed in with my BCAAs and collagen. The ceramic bowl and spoon for storage makes it incredibly easy and the whole product makes me happy! 
Elisa V.,5.0 star rating,02/11/21, I love it! , Delicious! 
Brandon B.,5.0 star rating,02/11/21, Love my Athletic Greens! , I have been using them daily for just over a month now and love them! I mix with 6 ounces of real apple juice and 6 ounces of water but even when I have only used water they still taste great! I work full time and train for endurance sports and I have noticed a huge difference in my energy level and focus throughout the day. I also suffer from Ulcerative Colitis and the greens have helped regulate in that aspect as well! Glad I found this product!! 
Lawrence B.,5.0 star rating,02/11/21, Tastes good. Feel Good. ," I am on my second month now of Athletic Greens and am enjoying it. Following gate directions about first thing in the morning and waiting for 30 minutes before eating/drinking anything else. I have had no issues and find the taste quite good. I have stopped several of the vitamins I was taking and just use AG and an additional B12 and Magnesium. At 57 I run daily, bike 3+ times a week and walk almost daily also. "
Cole R.,5.0 star rating,02/11/21, They are great. Kind of , They are great. Kind of a rough swallow sometimes with the bubblegum mixed with grass taste but its worth it 
Patrick A.,5.0 star rating,02/11/21, Amazing Supplement , I am skeptical of supplements in general but i can tell a major difference in how i feel when i miss a day on this stuff. Perfect to offset keto or fasting. 
Nancy E.,4.0 star rating,02/11/21, Shipping time , The product is great but the shipping time always takes way too long or gets lost all together. You need to look into this issue. I’ve had it happen twice where you had to reship the product. 
Levi S.,5.0 star rating,02/11/21, AWESOME!! ," Amazing product. Taste great, I feel great, and my energy is up another notch! Very happy I came across this product. Cheers to a healthier future! "
Edwin A.,5.0 star rating,02/11/21, Game changer , Awesome product which improved my morning work outs and sustained energy. 
Scott N.,5.0 star rating,02/11/21, Awesome product , I've been taking alot of these supplements individually. This product is key for the busy athlete. Thank you! 
Mary J.,4.0 star rating,02/10/21, Na , Na 
tr16,5.0 star rating,02/10/21, Amazing!! ," Tastes great & have really noticed a difference, I have gotten friends to order & even they love it! "
Eli K.,4.0 star rating,02/09/21, It's a good product but , It's a good product but as a Canadian citizen it's way too expensive for me long term. 
getomedic,5.0 star rating,02/09/21, Beat The Diabetes ," This may be premature since I only been taking for 7 days. My blood glucose level has stabilized all day, every day since taking AthleticGreens. To put this in context, I'm a 911 WTC Responder cancer survivor. During 3 years of treatment my glucose levels were out of control. Three meds and diet / exercise every day could not control my blood glucose. The data is irreputable, I have my blood glucose in control, the stomach issues I've been suffering with have begun to subside and my gratitude to you guys is sincere. I'll keep you with my progress. THANK YOU. "
Casey W.,5.0 star rating,02/08/21, Favorite supplement! , I am a big fan of this supplement getting a lot of ingredients into one easy and tasty beverage! 
Joshua M.,5.0 star rating,02/08/21, Easy , What an easy way to take vitamins. It doesn't upset your stomach. Bloating is way down. 
Helena T.,4.0 star rating,02/08/21, Travel Distance , I love the taste and effect on my body. I’m just uncomfortable that a NZ product is sent via the US to AUST. 
Rhiannon J.,5.0 star rating,02/07/21, Great taste and amazing benefits! , Have really noticed a difference in my energy and digestion ever since taking this The taste is so good by itself i don’t need to take it with anything but water. So convenient and easy! Would definitely recommend 
Joelle G.,4.0 star rating,02/07/21, Pretty good , Flavor isn't bad the only thing I don't love is that it's kind of gritty even when I follow the mixing instructions. But overall not bad and I like how much nutrients are packed in to a serving. 
Melinda W.,5.0 star rating,02/06/21, Convenient , Super convenient! I found that it tastes best when mixed with some apple juice. 
Keith B.,5.0 star rating,02/06/21, Love the product. The team ," Love the product. The team are responsive, courteous and professional "
Brian A.,5.0 star rating,02/06/21, Erryday ," Every morning before the dawn I stumble into the kitchen and make myself 8ish ounces of green godlike goodness. EVERY MORNING...same bat time, same bat place I take time to mediate, reflect, and chug down Athletic Greens! Why? Because just like a 3 mile run it’s good for you and good for me. How good can it be you’re thinking? It has replaced coffee, let me say that again, it has REPLACED COFFEE in my morning routine. Death, Taxes, and AG in the AM. Don’t @ me "
Nicholas P.,4.0 star rating,02/06/21, Quality product ," Good, quality product that taste amazing and keeping me running on a full tank throughout the day. Only issue I've ever had is the shipping. Otherwise it's a 5 star review without a doubt. "
Patrick C.,5.0 star rating,02/06/21, Great product. , Taste great and gives me energy to get through the day. 
Steven F.,5.0 star rating,02/05/21, Placebo or not ," Maybe it’s placebo, but I feel better since I’ve started daily athletic greens "
Andrejs G.,4.0 star rating,02/05/21, Good stuff ," Love the product, hate that 10% of the cost is for shipping for a small bag. Either find a cheaper shipping option or build it into the price from the start. "
Jennifer C.,5.0 star rating,02/05/21, Yay Greens every day! , Every morning my greens are the first thing I ingest. Gets my day going on the right foot! Thanks!! 😁 
Ryan M.,5.0 star rating,02/05/21, Very Happy , Great product! 
Rajiv A.,5.0 star rating,02/05/21, great customer support , great customer support 
Cristi K.,5.0 star rating,02/05/21, Love it! , So far so great! Feel great and have so much energy! 
Anne B.,5.0 star rating,02/05/21, I’m very happy with the , I’m very happy with the product and the service. 
Jayhealy777@Gmail.Com J.,5.0 star rating,02/05/21, My doc loves it ," When you turn your doctor on to athletic greens and she recommends it to her patients, what do you say? "
Andy B.,4.0 star rating,02/05/21, Review , Can improve on taste 
Truong H.,4.0 star rating,02/04/21, Great product , Great product. Tastes better than I expected and has helped with my diet especially my digestive issues. I would of given it 5 stars except I never received the welcome kit with my subscription and when I contacted customer service I was told the would send it in the next shipment but it never came. 
Jay H.,5.0 star rating,02/04/21, Great product and company , Highly recommend to anyone looking to boost their nutritional intake. 
Matthew J.,5.0 star rating,02/04/21, GREAT STUFF! , It provides an energizing start to my day and I do notice a difference in how I feel. 
